filename,alignment_length,max_zeroes,mean_zeroes,variance_zeroes,count_76_zero_blocks,num_perfect_matches,max_dist_between_matches,normalized_perfect_match_rate,min_percent_identity,max_percent_identity,avg_percent_identity,num_variable_regions,max_variable_region_length,mean_variable_region_length
GC_00002024_aligned.fasta,813,80,75.74055415617129,3.8268944032383945,109,5,81,0.0063,82.9,100.0,96.54,3,579,256.6666666666667
GC_00002174_aligned.fasta,1185,80,77.46655231560892,3.5113169299388916,151,149,312,0.1278,92.49,100.0,97.42,10,292,84.6
GC_00000549_aligned.fasta,468,80,79.60133630289532,0.5827153635150618,0,337,42,0.7506,98.5,100.0,99.73,4,22,13.75
GC_00002328_aligned.fasta,2856,80,74.50052872752909,46.07939697106405,384,282,426,0.0994,91.42,100.0,96.58,17,406,132.41176470588235
GC_00002278_aligned.fasta,828,80,73.06427688504327,9.75112188130748,101,11,1,0.0136,75.72,100.0,94.55,2,793,399.0
GC_00000926_aligned.fasta,1122,80,77.51586582048958,3.205323978369386,131,106,225,0.0961,91.8,100.0,97.77,11,205,71.63636363636364
GC_00002099_aligned.fasta,834,79,75.04539877300614,3.8887364974218066,174,0,0,0.0,80.34,100.0,93.66,1,834,834.0
GC_00000876_aligned.fasta,1137,80,77.43649373881932,5.192299691821263,88,260,342,0.2326,91.56,100.0,97.7,14,322,43.642857142857146
GC_00000931_aligned.fasta,1287,80,77.45662460567823,2.6172037486690085,160,102,486,0.0804,92.7,100.0,97.11,11,466,90.45454545454545
GC_00000861_aligned.fasta,462,80,76.93453724604966,5.623254131231241,53,53,108,0.1196,89.61,100.0,96.14,3,237,123.66666666666667
GC_00002382_aligned.fasta,1221,78,71.59900166389352,8.386621299498062,79,0,0,0.0,74.04,100.0,92.01,1,1221,1221.0
GC_00002546_aligned.fasta,1272,79,74.0901835594573,5.997453517782382,192,0,0,0.0,83.25,100.0,91.68,1,1272,1272.0
GC_00000702_aligned.fasta,522,80,77.23856858846918,2.702528368556059,107,50,24,0.0994,90.04,100.0,97.42,5,375,79.2
GC_00002416_aligned.fasta,1647,80,74.71744471744472,19.34768093981853,254,59,321,0.0362,88.1,100.0,95.85,6,783,248.83333333333334
GC_00000652_aligned.fasta,471,80,78.070796460177,1.5348108700759655,42,54,207,0.1195,92.14,100.0,98.41,7,187,43.285714285714285
GC_00002033_aligned.fasta,858,80,76.47675804529202,5.2148948532576815,128,58,411,0.0691,88.23,100.0,96.48,8,391,83.375
GC_00002163_aligned.fasta,981,79,72.55509355509355,7.012037465259919,45,0,0,0.0,75.88,100.0,94.56,1,981,981.0
GC_00001494_aligned.fasta,630,80,76.10310965630114,4.711135992885479,114,8,300,0.0131,87.3,100.0,96.8,4,280,141.25
GC_00001675_aligned.fasta,777,80,74.28891820580475,7.627608064549815,118,11,501,0.0145,81.4,100.0,94.86,2,481,364.0
GC_00001725_aligned.fasta,798,80,75.28883183568678,5.145074245148234,138,1,0,0.0013,82.33,100.0,94.78,2,565,389.0
GC_00001300_aligned.fasta,1356,80,76.38743455497382,5.821472625672071,177,117,387,0.0875,88.64,100.0,96.15,9,367,118.66666666666667
GC_00001250_aligned.fasta,345,80,75.4079754601227,4.781408784673867,51,14,1,0.0429,83.92,100.0,96.16,2,307,156.0
GC_00001579_aligned.fasta,2121,80,79.27687916270219,0.7967917827342181,23,1040,62,0.4948,97.78,100.0,99.26,36,42,10.5
GC_00001429_aligned.fasta,879,80,78.22093023255815,2.300027041644132,61,170,139,0.1977,93.74,100.0,98.32,14,119,31.642857142857142
GC_00001846_aligned.fasta,858,80,76.87008343265792,2.4062444507267147,163,47,459,0.056,89.74,100.0,96.8,4,439,183.75
GC_00001916_aligned.fasta,648,80,75.60413354531002,5.5968668565694655,96,8,297,0.0127,83.8,100.0,96.35,3,283,200.66666666666666
GC_00001798_aligned.fasta,672,80,76.57274119448698,5.059410096878818,108,27,279,0.0413,89.24,100.0,96.62,4,259,147.0
GC_00001996_aligned.fasta,771,80,76.49601063829788,3.8537074892485284,153,54,171,0.0718,89.11,100.0,96.28,5,184,124.4
GC_00001718_aligned.fasta,990,80,78.55818743563337,1.6204556229523324,26,253,126,0.2606,96.16,100.0,98.09,16,106,25.875
GC_00001648_aligned.fasta,1155,80,75.22623239436619,6.641600593880183,191,35,39,0.0308,83.29,100.0,94.68,2,1063,541.0
GC_00001161_aligned.fasta,135,80,78.49137931034483,2.801649821640904,3,42,30,0.3621,93.94,100.0,98.74,4,13,9.0
GC_00001031_aligned.fasta,468,80,68.33853006681514,93.12815908651247,32,18,1,0.0401,87.18,100.0,97.03,2,415,215.5
GC_00001414_aligned.fasta,1518,80,77.7484989993329,3.531810622247164,214,320,321,0.2135,92.56,100.0,97.83,14,301,66.57142857142857
GC_00001544_aligned.fasta,669,80,73.74923076923076,39.73865325443787,110,29,334,0.0446,86.4,100.0,96.43,4,314,141.0
GC_00001380_aligned.fasta,576,80,77.88150807899461,3.0954749249796127,44,93,138,0.167,94.44,100.0,97.08,11,118,24.90909090909091
GC_00002252_aligned.fasta,705,80,73.6472303206997,32.429489413424676,123,4,1,0.0058,88.44,100.0,95.72,2,457,341.0
GC_00002302_aligned.fasta,1716,80,78.44195639363583,2.6803374807148668,107,527,132,0.3105,95.92,100.0,98.03,25,112,28.56
GC_00002727_aligned.fasta,3165,80,73.90623013350286,15.137742495036028,431,45,1611,0.0143,84.03,100.0,93.96,8,1591,373.375
GC_00000563_aligned.fasta,642,80,77.30818619582665,3.962806180419395,75,110,249,0.1766,91.9,100.0,96.62,5,229,87.4
GC_00002677_aligned.fasta,534,79,67.21941747572815,103.56544820435481,43,0,0,0.0,77.29,100.0,90.05,1,534,534.0
GC_00002496_aligned.fasta,924,80,74.26740331491713,6.688716461646469,147,4,1,0.0044,87.01,100.0,93.0,2,768,450.5
GC_00000782_aligned.fasta,621,80,75.68604651162791,4.707081047670556,108,6,24,0.01,87.44,100.0,95.77,3,483,192.33333333333334
GC_00000499_aligned.fasta,207,80,77.19148936170212,2.9101403349932102,35,8,174,0.0426,89.86,100.0,97.54,2,154,80.5
GC_00002149_aligned.fasta,453,80,77.6036866359447,12.119433413323707,8,167,125,0.3848,92.89,100.0,98.37,5,105,34.4
GC_00002019_aligned.fasta,1395,80,77.23837209302326,2.5812601406165494,203,63,216,0.0458,90.18,100.0,96.89,14,196,76.14285714285714
GC_00000678_aligned.fasta,255,80,78.47457627118644,2.5883366848606717,15,94,120,0.3983,93.73,100.0,99.05,2,100,52.0
GC_00000728_aligned.fasta,327,80,78.77272727272727,1.0067886658795748,5,81,69,0.263,95.72,100.0,99.14,5,49,30.2
GC_00002245_aligned.fasta,675,80,75.14481707317073,4.757991429952409,112,14,309,0.0213,82.52,100.0,95.09,2,334,311.5
GC_00002315_aligned.fasta,858,80,76.69487485101311,4.138126295422356,143,41,177,0.0489,85.9,100.0,97.4,6,226,120.33333333333333
GC_00000574_aligned.fasta,351,80,76.85843373493977,1.9106818841631588,86,7,1,0.0211,89.46,100.0,96.29,2,307,162.5
GC_00002730_aligned.fasta,2331,80,70.97664359861592,25.04011191796075,94,25,181,0.0108,72.08,100.0,93.2,3,2050,756.0
GC_00002660_aligned.fasta,1008,80,75.65318503538928,7.383258308532379,121,79,45,0.0799,86.01,100.0,96.45,7,764,116.42857142857143
GC_00002481_aligned.fasta,972,80,75.77964323189927,4.17599693462628,186,19,57,0.0199,86.93,100.0,96.27,3,856,298.6666666666667
GC_00000795_aligned.fasta,453,80,77.78801843317973,3.0702711886003105,89,131,222,0.3018,92.72,100.0,98.14,3,202,82.0
GC_00001176_aligned.fasta,687,80,76.11676646706587,4.025287747857578,127,30,38,0.0449,85.74,100.0,97.07,3,595,206.33333333333334
GC_00001026_aligned.fasta,1689,80,78.1119760479042,2.2623116640969556,117,286,228,0.1713,93.9,100.0,98.15,26,208,34.96153846153846
GC_00001403_aligned.fasta,585,80,77.79858657243817,13.245651712469877,14,162,114,0.2862,94.93,100.0,98.41,9,94,30.11111111111111
GC_00001553_aligned.fasta,699,80,75.82205882352942,3.072748702422145,159,14,1,0.0206,86.27,100.0,96.52,2,444,333.0
GC_00001397_aligned.fasta,477,80,60.44978165938865,115.65359165538415,15,29,46,0.0633,84.29,100.0,94.95,2,384,205.0
GC_00001981_aligned.fasta,840,80,76.91473812423874,5.68335160620793,123,121,203,0.1474,93.45,100.0,95.86,9,183,60.888888888888886
GC_00001158_aligned.fasta,471,80,76.36061946902655,12.013758908293527,28,100,41,0.2212,88.11,100.0,97.16,3,292,104.66666666666667
GC_00001008_aligned.fasta,531,80,76.470703125,5.928829193115234,70,47,50,0.0918,87.01,100.0,97.07,4,358,102.0
GC_00001912_aligned.fasta,741,80,76.97783933518005,3.043830234574627,121,27,411,0.0374,90.55,100.0,97.44,6,391,103.16666666666667
GC_00001842_aligned.fasta,1290,80,74.93705743509048,8.01334743887273,196,39,270,0.0307,85.43,100.0,94.99,4,781,298.5
GC_00001490_aligned.fasta,651,80,77.03481012658227,4.742459141163274,62,29,306,0.0459,91.55,100.0,96.65,7,286,72.57142857142857
GC_00001721_aligned.fasta,645,80,78.98402555910543,1.8080515265032813,16,281,81,0.4489,95.97,100.0,99.3,9,61,21.444444444444443
GC_00001671_aligned.fasta,786,79,74.96479791395046,4.018317527609729,117,0,0,0.0,85.88,100.0,94.23,1,786,786.0
GC_00001254_aligned.fasta,438,79,75.23150357995226,6.483398932564748,76,0,0,0.0,84.7,100.0,96.01,1,438,438.0
GC_00001304_aligned.fasta,609,80,77.55593220338983,3.3926343004883655,79,92,75,0.1559,93.27,100.0,96.71,7,229,54.857142857142854
GC_00002386_aligned.fasta,495,80,75.66806722689076,4.595702987077185,67,4,113,0.0084,84.65,100.0,96.22,3,289,144.66666666666666
GC_00002412_aligned.fasta,594,79,75.93217391304348,2.793660491493384,149,0,0,0.0,88.55,100.0,95.11,1,594,594.0
GC_00000656_aligned.fasta,1206,80,76.57961246840775,5.7314461851183385,174,121,380,0.1019,89.88,100.0,97.19,9,360,99.44444444444444
GC_00002542_aligned.fasta,915,80,66.55245535714286,81.89903414979274,73,1,0,0.0011,81.21,100.0,94.93,2,567,447.5
GC_00000706_aligned.fasta,1548,80,77.4597776324395,2.9887353331556765,231,184,456,0.1203,91.73,100.0,97.84,19,436,52.78947368421053
GC_00002167_aligned.fasta,615,80,75.93959731543625,6.560109904959237,103,54,249,0.0906,87.8,100.0,95.23,3,229,161.66666666666666
GC_00002037_aligned.fasta,1785,80,77.33861834654587,4.141283255246644,266,275,274,0.1557,93.95,100.0,96.77,19,254,59.473684210526315
GC_00000988_aligned.fasta,933,80,77.58315098468272,3.337177817466207,117,138,170,0.151,91.96,100.0,98.0,10,150,60.5
GC_00000865_aligned.fasta,201,80,77.96153846153847,2.795224006762468,34,49,72,0.2692,91.04,100.0,98.78,3,52,31.666666666666668
GC_00000935_aligned.fasta,444,80,76.55294117647058,5.381314878892734,75,45,312,0.1059,88.29,100.0,96.27,3,292,114.0
GC_00002709_aligned.fasta,1338,79,74.2494313874147,18.464698312009528,167,0,0,0.0,86.0,100.0,94.57,1,1338,1338.0
GC_00000872_aligned.fasta,636,80,76.41491085899514,4.064477828358581,115,22,49,0.0357,89.31,100.0,96.01,6,454,86.5
GC_00000922_aligned.fasta,540,80,73.57005758157389,79.35065815407401,1,214,60,0.4107,98.12,100.0,99.7,6,168,35.333333333333336
GC_00002391_aligned.fasta,549,80,71.1377358490566,52.83951940192239,50,5,21,0.0094,83.59,100.0,95.8,3,438,168.66666666666666
GC_00000641_aligned.fasta,1191,80,77.87883959044369,2.2805419981595594,131,183,177,0.1561,94.88,100.0,97.66,17,157,40.294117647058826
GC_00002405_aligned.fasta,6054,80,75.52709196354598,29.141395271575846,988,300,675,0.0497,92.81,100.0,94.78,37,655,137.02702702702703
GC_00000711_aligned.fasta,1281,80,78.17908082408874,3.1707826733406836,127,361,222,0.2861,93.36,100.0,98.45,17,202,36.23529411764706
GC_00002555_aligned.fasta,1185,80,74.51286449399657,3.688942566543783,151,4,1,0.0034,81.69,100.0,94.56,1,1162,1162.0
GC_00002170_aligned.fasta,1038,80,74.03042198233562,50.55746508198979,94,57,348,0.0559,87.57,100.0,96.77,9,370,92.11111111111111
GC_00002020_aligned.fasta,1296,80,75.51761942051684,6.083675460484238,242,28,982,0.0219,84.49,100.0,95.73,4,962,298.0
GC_00001487_aligned.fasta,888,80,75.50863060989643,2.818395017751182,169,4,1,0.0046,84.8,100.0,95.48,2,747,432.5
GC_00001736_aligned.fasta,828,80,76.42892459826948,4.8704118224975215,178,107,232,0.1323,89.01,100.0,96.32,6,212,101.16666666666667
GC_00001666_aligned.fasta,582,80,78.17761989342806,1.7553073013449267,49,92,213,0.1634,93.3,100.0,98.56,5,193,79.0
GC_00001243_aligned.fasta,1467,80,76.33494475138122,3.273861737279082,290,59,654,0.0407,86.43,100.0,97.09,6,634,218.83333333333334
GC_00001313_aligned.fasta,348,80,76.31306990881458,3.1755434631978643,79,3,1,0.0091,86.21,100.0,97.05,2,247,163.0
GC_00001905_aligned.fasta,1272,80,76.65203511572227,4.351386520714212,203,85,273,0.0678,87.42,100.0,96.29,12,253,79.91666666666667
GC_00001855_aligned.fasta,840,79,74.15468940316687,4.8859372056002535,96,0,0,0.0,81.19,100.0,93.93,1,840,840.0
GC_00001991_aligned.fasta,780,80,74.95400788436268,11.649658706902358,92,81,611,0.1064,82.05,100.0,91.24,2,591,321.0
GC_00001543_aligned.fasta,1545,80,76.76212319790301,3.473558794782958,298,98,192,0.0642,89.13,100.0,97.12,11,438,114.27272727272727
GC_00001413_aligned.fasta,1164,80,77.2349344978166,2.9989542533513855,159,94,189,0.0821,92.96,100.0,97.12,13,169,63.30769230769231
GC_00001036_aligned.fasta,306,80,77.63066202090593,4.435018028627275,32,77,96,0.2683,91.83,100.0,98.53,3,76,51.0
GC_00001166_aligned.fasta,972,80,76.6925498426023,3.8309728267392202,212,117,279,0.1228,88.37,100.0,97.16,4,298,194.75
GC_00001387_aligned.fasta,777,80,76.67150395778364,4.706074519113624,99,75,295,0.0989,87.9,100.0,96.88,7,275,81.28571428571429
GC_00002670_aligned.fasta,804,80,74.4343949044586,8.709390238954928,92,4,667,0.0051,82.84,100.0,93.7,2,647,381.0
GC_00000564_aligned.fasta,234,80,79.72093023255815,0.2011898323418064,0,155,21,0.7209,98.72,100.0,99.85,3,1,1.0
GC_00002720_aligned.fasta,1206,80,74.69081718618365,7.96927540634322,181,8,480,0.0067,81.59,100.0,95.22,2,700,580.0
GC_00002305_aligned.fasta,2079,80,78.12621359223301,1.9044584786502028,200,382,234,0.1854,94.56,100.0,97.85,25,214,48.12
GC_00002255_aligned.fasta,651,79,75.4367088607595,4.382070181060728,113,0,0,0.0,83.64,100.0,95.73,1,651,651.0
GC_00000785_aligned.fasta,930,80,77.97145993413831,2.084805662225681,62,138,138,0.1515,93.33,100.0,97.97,12,118,47.0
GC_00002491_aligned.fasta,339,79,74.046875,12.338427734375,50,0,0,0.0,82.89,100.0,92.55,1,339,339.0
GC_00000489_aligned.fasta,486,80,79.10064239828694,1.0027190734058116,0,221,108,0.4732,97.33,100.0,98.85,6,88,22.0
GC_00000738_aligned.fasta,636,80,78.84927066450567,1.2463244275510983,21,219,135,0.3549,95.44,100.0,98.99,9,115,27.333333333333332
GC_00000668_aligned.fasta,1146,80,78.32120674356699,2.6616886946129097,74,319,99,0.2831,94.85,100.0,98.33,20,79,22.35
GC_00002009_aligned.fasta,789,80,74.21818181818182,15.591357733175915,122,29,460,0.0377,83.53,100.0,94.75,4,440,175.75
GC_00002159_aligned.fasta,1296,80,77.05481597494126,3.6837610663697036,180,130,207,0.1018,91.28,100.0,96.54,14,187,64.28571428571429
GC_00002667_aligned.fasta,1515,80,66.94050802139037,82.76450883282334,139,17,314,0.0114,85.92,100.0,93.87,4,753,360.25
GC_00002737_aligned.fasta,870,80,75.0117508813161,17.015138062499226,133,23,555,0.027,82.46,100.0,96.42,4,535,192.75
GC_00000573_aligned.fasta,354,80,79.88059701492537,0.1051459122298953,0,295,21,0.8806,99.44,100.0,99.82,2,1,1.0
GC_00002312_aligned.fasta,300,79,63.69039145907473,116.31339522042528,13,0,0,0.0,68.35,100.0,93.48,1,300,300.0
GC_00002242_aligned.fasta,1350,80,76.3335837716003,4.264379267775707,260,116,819,0.0872,89.04,100.0,96.84,6,799,183.5
GC_00000792_aligned.fasta,183,80,77.61585365853658,2.1756023200475902,35,17,33,0.1037,91.26,100.0,98.38,3,84,42.666666666666664
GC_00002486_aligned.fasta,1344,80,74.94188679245283,5.301528515485938,256,19,1,0.0143,84.08,100.0,95.25,2,724,653.0
GC_00001554_aligned.fasta,1662,80,75.96895922093731,4.406218454210471,330,89,516,0.0542,86.11,100.0,96.7,7,496,205.71428571428572
GC_00001404_aligned.fasta,1086,80,75.13964386129335,4.959881035302054,233,11,537,0.0103,83.61,100.0,95.18,2,520,518.5
GC_00001021_aligned.fasta,1833,80,77.19625137816979,3.0397654406678907,285,114,306,0.0628,91.22,100.0,97.0,15,286,95.6
GC_00001171_aligned.fasta,1470,80,77.38111647139904,3.6776310071098095,215,209,471,0.144,91.43,100.0,97.84,16,451,58.625
GC_00001390_aligned.fasta,597,80,78.4083044982699,5.276194011087032,12,203,111,0.3512,96.11,100.0,99.16,6,91,43.5
GC_00001658_aligned.fasta,291,80,76.55882352941177,5.798010380622837,44,8,243,0.0294,87.97,100.0,94.48,3,223,81.66666666666667
GC_00001708_aligned.fasta,876,80,75.10035005834305,4.4613417677742095,157,2,312,0.0023,87.21,100.0,94.35,3,492,278.6666666666667
GC_00001986_aligned.fasta,324,76,69.42295081967212,8.97193227626982,10,0,0,0.0,62.62,100.0,85.05,1,324,324.0
GC_00001845_aligned.fasta,1032,80,78.02270483711747,3.9609849839548845,51,218,164,0.2152,94.96,100.0,97.55,15,144,36.53333333333333
GC_00001915_aligned.fasta,720,80,74.97432239657633,4.755403428157451,131,1,0,0.0014,80.14,100.0,95.91,2,432,350.0
GC_00001497_aligned.fasta,489,80,76.30212765957447,6.134250792213671,69,34,237,0.0723,86.91,100.0,95.47,5,217,72.0
GC_00001303_aligned.fasta,1128,80,74.95942290351668,8.239110938375338,198,32,21,0.0289,85.44,100.0,95.61,2,1057,529.0
GC_00001253_aligned.fasta,1140,80,75.71364852809991,3.390794984406843,296,11,657,0.0098,85.61,100.0,96.14,3,637,363.6666666666667
GC_00001676_aligned.fasta,2406,80,76.89149560117302,4.18303199024039,399,126,369,0.0528,91.44,100.0,97.23,22,349,83.77272727272727
GC_00001726_aligned.fasta,522,79,74.11133200795229,5.244066416609686,53,0,0,0.0,80.27,100.0,95.36,1,522,522.0
GC_00002381_aligned.fasta,792,80,72.27813712807244,32.700130035529654,95,1,0,0.0013,82.83,100.0,94.02,2,718,386.0
GC_00002030_aligned.fasta,3480,80,76.49812193007801,4.30720537201546,662,280,546,0.0809,89.14,100.0,96.15,18,526,157.72222222222223
GC_00002160_aligned.fasta,1308,80,76.70364623739333,3.518070490833399,249,123,216,0.0954,88.84,100.0,97.01,9,481,112.66666666666667
GC_00000701_aligned.fasta,267,80,77.90322580645162,1.9745057232049947,29,38,166,0.1532,91.39,100.0,98.62,3,146,51.0
GC_00002545_aligned.fasta,438,78,62.389021479713605,89.41190811171045,40,0,0,0.0,76.79,100.0,94.45,1,438,438.0
GC_00000651_aligned.fasta,1461,80,76.68446601941747,4.650091566459745,205,122,357,0.0846,88.91,100.0,97.44,14,337,76.64285714285714
GC_00002415_aligned.fasta,405,79,74.98445595854922,7.025665118526671,103,0,0,0.0,82.69,100.0,95.37,1,405,405.0
GC_00000932_aligned.fasta,774,80,77.45695364238411,4.264041050831104,117,112,153,0.1483,91.09,100.0,97.27,10,133,45.3
GC_00000862_aligned.fasta,612,80,76.32546374367622,4.5095876854477055,109,44,57,0.0742,87.75,100.0,97.36,2,493,265.0
GC_00000925_aligned.fasta,516,80,77.69617706237425,2.778918986757568,54,72,128,0.1449,90.7,100.0,98.26,5,124,69.8
GC_00000875_aligned.fasta,552,80,76.9155722326454,5.127956379866872,81,56,210,0.1051,89.67,100.0,97.38,7,190,51.857142857142854
GC_00002396_aligned.fasta,1203,76,68.43327702702703,16.623926423256023,12,0,0,0.0,60.22,100.0,89.66,1,1203,1203.0
GC_00002027_aligned.fasta,1134,80,76.68161434977578,4.401769591184219,183,130,312,0.1166,88.89,100.0,96.58,9,292,90.44444444444444
GC_00000998_aligned.fasta,1122,80,75.58930190389846,6.401589993169538,184,55,279,0.0499,85.29,100.0,96.42,5,639,198.2
GC_00002177_aligned.fasta,1029,80,74.12178217821783,6.582198804038819,110,33,21,0.0327,78.33,100.0,95.59,2,957,479.0
GC_00002552_aligned.fasta,1875,80,73.9978448275862,7.641159148335315,218,4,711,0.0022,79.57,100.0,95.08,4,691,453.5
GC_00000716_aligned.fasta,279,80,77.83076923076923,2.17905325443787,41,36,78,0.1385,92.11,100.0,97.77,3,79,62.0
GC_00002402_aligned.fasta,630,80,75.24713584288052,6.883277393985336,115,1,0,0.0016,84.44,100.0,93.52,2,589,305.0
GC_00000646_aligned.fasta,624,80,78.64462809917356,2.559661225326139,17,211,132,0.3488,94.39,100.0,98.83,7,112,42.714285714285715
GC_00001480_aligned.fasta,234,80,76.25116279069768,4.411335857220119,40,13,40,0.0605,88.89,100.0,97.16,2,163,91.5
GC_00001314_aligned.fasta,615,80,75.99328859060402,4.305324084500699,85,21,219,0.0352,87.97,100.0,95.52,3,322,179.0
GC_00001244_aligned.fasta,1656,80,75.65058032987172,5.730074495227015,331,18,813,0.011,88.36,100.0,95.76,4,793,385.75
GC_00001661_aligned.fasta,699,80,76.225,7.2537867647058825,90,68,444,0.1,87.55,100.0,97.02,5,424,111.0
GC_00001731_aligned.fasta,660,80,74.11388455538221,7.030712055315287,87,5,1,0.0078,81.06,100.0,95.12,2,631,318.0
GC_00001018_aligned.fasta,522,80,78.92644135188867,1.0104936978526455,12,169,87,0.336,95.98,100.0,99.28,10,67,14.4
GC_00001148_aligned.fasta,378,80,76.75766016713092,6.061048564179359,35,39,58,0.1086,87.83,100.0,97.2,4,229,70.5
GC_00001852_aligned.fasta,1239,80,75.16147540983607,16.27146667562483,215,28,606,0.023,86.6,100.0,95.66,5,586,227.0
GC_00001902_aligned.fasta,489,80,78.20851063829787,1.8458850158442737,52,96,115,0.2043,93.87,100.0,98.68,8,95,32.5
GC_00001098_aligned.fasta,546,80,75.71537001897534,5.683691656254838,112,13,434,0.0247,86.19,100.0,95.01,3,414,158.66666666666666
GC_00001982_aligned.fasta,1569,80,76.91612903225807,3.7090946930280952,246,136,356,0.0877,90.38,100.0,96.84,13,336,89.76923076923077
GC_00001279_aligned.fasta,627,80,75.83223684210526,3.8863292070637123,110,14,30,0.023,85.01,100.0,96.72,4,517,139.0
GC_00001329_aligned.fasta,246,80,76.87665198237886,5.042053989015893,30,25,21,0.1101,90.65,100.0,97.42,2,182,91.5
GC_00001400_aligned.fasta,1119,80,76.68454545454546,3.937761157024794,166,51,588,0.0464,89.54,100.0,96.81,6,568,159.0
GC_00001550_aligned.fasta,519,80,76.742,3.735436,112,55,168,0.11,88.82,100.0,97.4,4,148,97.0
GC_00001175_aligned.fasta,918,80,75.48387096774194,7.077326061214971,128,49,363,0.0545,84.42,100.0,96.42,5,343,151.0
GC_00001025_aligned.fasta,2352,80,77.89969995713673,2.710900038564079,328,457,213,0.1959,92.9,100.0,98.26,34,193,36.1764705882353
